Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-05-17 00:00:00+05:30,163.30968845246164,165.1231423385586,162.18239175387393,164.0448760986328,39181277,0.0,0.0
2024-05-21 00:00:00+05:30,165.17216171217697,171.73983518046273,164.63302110085868,170.90663146972656,84833644,0.0,0.0
2024-05-22 00:00:00+05:30,171.98489708986168,172.03391259205793,168.11291173525888,169.8773651123047,42919832,0.0,0.0
2024-05-23 00:00:00+05:30,169.63229510157058,172.32798307211513,167.13265417376135,172.03390502929688,49377680,0.0,0.0
2024-05-24 00:00:00+05:30,171.4947598144206,174.0434161734736,170.71055670721736,171.39674377441406,38674485,0.0,0.0
2024-05-27 00:00:00+05:30,174.19045241424638,174.19045241424638,171.39674840104948,172.03390502929688,30410585,0.0,0.0
2024-05-28 00:00:00+05:30,172.4260052106453,173.99441152283768,170.02439519801348,171.4457550048828,39208456,0.0,0.0
2024-05-29 00:00:00+05:30,171.29871883967002,172.52403156384506,170.07340611549498,170.80859375,36575550,0.0,0.0
2024-05-30 00:00:00+05:30,168.60303591815898,168.60303591815898,160.1238775947822,160.90806579589844,108813875,0.0,0.0
2024-05-31 00:00:00+05:30,162.7705454241077,164.63301478363454,160.761029563083,163.8978271484375,83713848,0.0,0.0
2024-06-03 00:00:00+05:30,169.82834357065997,171.54378138450502,165.51524876453612,170.80859375,86397540,0.0,0.0
2024-06-04 00:00:00+05:30,171.05365353207614,171.2006850736301,145.2240557406787,155.81076049804688,125042158,0.0,0.0
2024-06-05 00:00:00+05:30,158.9475556047753,166.25043117743374,155.85977361980778,165.8583221435547,60098501,0.0,0.0
2024-06-06 00:00:00+05:30,166.6425378846769,171.24971094059052,166.05438176799373,168.6520538330078,57920819,0.0,0.0
2024-06-07 00:00:00+05:30,168.60302497613947,176.10193260402477,167.42672779337337,175.3667449951172,84319867,0.0,0.0
2024-06-10 00:00:00+05:30,176.65088697339883,178.50355916762769,173.85716804931593,176.7292938232422,74286848,0.0,0.0
2024-06-11 00:00:00+05:30,176.93515460705106,180.120967640142,176.93515460705106,177.74876403808594,55555544,0.0,0.0
2024-06-12 00:00:00+05:30,178.65059063648067,180.238591100205,177.91540302069268,178.6309814453125,33304643,0.0,0.0
2024-06-13 00:00:00+05:30,179.77787432245768,180.46406140407166,176.94495194320479,178.9544677734375,36669164,0.0,0.0
2024-06-14 00:00:00+05:30,179.3367746029287,179.87591521495025,177.81738377175213,179.53282165527344,28509237,0.0,0.0
2024-06-18 00:00:00+05:30,180.16998597362243,180.95418910866522,177.03318839088206,177.54290771484375,35032118,0.0,0.0
2024-06-19 00:00:00+05:30,178.84664619478943,178.88586457899385,175.76866116170874,176.4646453857422,27476795,0.0,0.0
2024-06-20 00:00:00+05:30,178.01344496815753,179.33677378351155,175.82747622007926,178.6800079345703,38837494,0.0,0.0
2024-06-21 00:00:00+05:30,179.39999389648438,180.89999389648438,178.17999267578125,179.94000244140625,65494855,3.6,0.0
2024-06-24 00:00:00+05:30,177.44000244140625,178.9499969482422,175.10000610351562,177.9600067138672,47597307,0.0,0.0
2024-06-25 00:00:00+05:30,177.99000549316406,179.0,175.25,175.67999267578125,30599989,0.0,0.0
2024-06-26 00:00:00+05:30,175.67999267578125,176.0,171.83999633789062,172.55999755859375,44006436,0.0,0.0
2024-06-27 00:00:00+05:30,172.55999755859375,174.9499969482422,171.8000030517578,174.16000366210938,49767976,0.0,0.0
2024-06-28 00:00:00+05:30,174.1699981689453,177.10000610351562,173.57000732421875,174.00999450683594,37521949,0.0,0.0
2024-07-01 00:00:00+05:30,174.5,175.99000549316406,173.50999450683594,174.07000732421875,27807688,0.0,0.0
2024-07-02 00:00:00+05:30,174.47000122070312,175.75,173.60000610351562,174.5399932861328,33359495,0.0,0.0
2024-07-03 00:00:00+05:30,174.5399932861328,176.8800048828125,174.39999389648438,176.3699951171875,29090492,0.0,0.0
2024-07-04 00:00:00+05:30,177.0,178.19000244140625,175.82000732421875,176.2899932861328,29504744,0.0,0.0
2024-07-05 00:00:00+05:30,176.1999969482422,176.1999969482422,173.39999389648438,174.7100067138672,38123217,0.0,0.0
2024-07-08 00:00:00+05:30,174.60000610351562,175.47000122070312,172.08999633789062,172.27999877929688,31479861,0.0,0.0
2024-07-09 00:00:00+05:30,173.60000610351562,173.6999969482422,171.50999450683594,171.8000030517578,25127904,0.0,0.0
2024-07-10 00:00:00+05:30,172.5,172.88999938964844,167.02000427246094,167.97999572753906,41525591,0.0,0.0
2024-07-11 00:00:00+05:30,170.0,170.9499969482422,168.6699981689453,168.9199981689453,33987236,0.0,0.0
2024-07-12 00:00:00+05:30,170.1999969482422,170.38999938964844,168.00999450683594,168.69000244140625,33311402,0.0,0.0
2024-07-15 00:00:00+05:30,168.69000244140625,168.99000549316406,165.8000030517578,166.75999450683594,32635187,0.0,0.0
2024-07-16 00:00:00+05:30,167.8000030517578,169.82000732421875,166.6999969482422,167.07000732421875,26505901,0.0,0.0
2024-07-18 00:00:00+05:30,167.61000061035156,167.61000061035156,164.44000244140625,166.36000061035156,36568852,0.0,0.0
2024-07-19 00:00:00+05:30,166.0,166.08999633789062,157.1999969482422,157.77000427246094,77987514,0.0,0.0
2024-07-22 00:00:00+05:30,158.39999389648438,160.6999969482422,156.41000366210938,160.32000732421875,40353690,0.0,0.0
2024-07-23 00:00:00+05:30,161.60000610351562,161.97000122070312,155.0,160.02000427246094,37077411,0.0,0.0
2024-07-24 00:00:00+05:30,160.02000427246094,162.02000427246094,159.19000244140625,160.30999755859375,28086566,0.0,0.0
2024-07-25 00:00:00+05:30,158.5,158.5,156.89999389648438,157.38999938964844,45155876,0.0,0.0
2024-07-26 00:00:00+05:30,158.75,162.9499969482422,158.2100067138672,162.5500030517578,45642032,0.0,0.0
2024-07-29 00:00:00+05:30,164.6999969482422,164.6999969482422,162.3300018310547,162.8699951171875,31754833,0.0,0.0
2024-07-30 00:00:00+05:30,162.89999389648438,165.3000030517578,161.30999755859375,164.07000732421875,42824600,0.0,0.0
2024-07-31 00:00:00+05:30,166.2899932861328,166.5,163.5500030517578,165.3300018310547,52769925,0.0,0.0
2024-08-01 00:00:00+05:30,168.1999969482422,168.9499969482422,160.89999389648438,163.05999755859375,118341338,0.0,0.0
2024-08-02 00:00:00+05:30,161.0,161.19000244140625,154.72000122070312,158.22000122070312,72427529,0.0,0.0
2024-08-05 00:00:00+05:30,153.66000366210938,154.0,149.0,149.82000732421875,102883971,0.0,0.0
2024-08-06 00:00:00+05:30,151.2100067138672,153.8000030517578,149.61000061035156,150.32000732421875,53507102,0.0,0.0
2024-08-07 00:00:00+05:30,153.6999969482422,154.3000030517578,151.89999389648438,153.86000061035156,32029697,0.0,0.0
2024-08-08 00:00:00+05:30,153.39999389648438,153.44000244140625,150.0,150.27999877929688,51858615,0.0,0.0
2024-08-09 00:00:00+05:30,153.0,153.0,151.25,151.80999755859375,23290101,0.0,0.0
2024-08-12 00:00:00+05:30,151.0,153.39999389648438,149.8800048828125,152.05999755859375,30550334,0.0,0.0
2024-08-13 00:00:00+05:30,152.10000610351562,152.9499969482422,148.5,148.8800048828125,29396493,0.0,0.0
2024-08-14 00:00:00+05:30,149.89999389648438,149.89999389648438,142.35000610351562,146.1699981689453,97911180,0.0,0.0
2024-08-16 00:00:00+05:30,148.0,150.0,146.4600067138672,149.52000427246094,54131721,0.0,0.0
2024-08-19 00:00:00+05:30,150.85000610351562,154.3000030517578,150.38999938964844,153.9600067138672,62889770,0.0,0.0
2024-08-20 00:00:00+05:30,155.6999969482422,155.6999969482422,152.8000030517578,153.92999267578125,37559016,0.0,0.0
2024-08-21 00:00:00+05:30,153.0,154.17999267578125,151.77000427246094,151.9199981689453,49749381,0.0,0.0
2024-08-22 00:00:00+05:30,152.50999450683594,154.35000610351562,152.50999450683594,154.13999938964844,36719176,0.0,0.0
2024-08-23 00:00:00+05:30,154.0,154.38999938964844,152.5500030517578,154.1999969482422,31490857,0.0,0.0
2024-08-26 00:00:00+05:30,154.61000061035156,156.39999389648438,153.6999969482422,155.6999969482422,32497603,0.0,0.0
2024-08-27 00:00:00+05:30,155.8000030517578,156.5,154.60000610351562,154.6999969482422,24523684,0.0,0.0
2024-08-28 00:00:00+05:30,154.6999969482422,155.0,153.0500030517578,153.6999969482422,25195197,0.0,0.0
2024-08-29 00:00:00+05:30,153.2100067138672,153.55999755859375,151.1999969482422,152.97000122070312,44452983,0.0,0.0
2024-08-30 00:00:00+05:30,153.0,155.25,152.47000122070312,152.75999450683594,55134023,0.0,0.0
2024-09-02 00:00:00+05:30,153.89999389648438,153.89999389648438,152.13999938964844,152.8800048828125,19200143,0.0,0.0
2024-09-03 00:00:00+05:30,152.83999633789062,153.4499969482422,152.00999450683594,152.14999389648438,19780066,0.0,0.0
2024-09-04 00:00:00+05:30,149.5,152.17999267578125,149.16000366210938,151.17999267578125,39613696,0.0,0.0
2024-09-05 00:00:00+05:30,151.0,152.7899932861328,151.0,151.72000122070312,28347324,0.0,0.0
2024-09-06 00:00:00+05:30,151.94000244140625,152.89999389648438,149.64999389648438,151.22000122070312,30709532,0.0,0.0
2024-09-09 00:00:00+05:30,150.89999389648438,150.89999389648438,148.0500030517578,149.47000122070312,32624586,0.0,0.0
2024-09-10 00:00:00+05:30,150.5,151.58999633789062,148.80999755859375,149.4199981689453,41607844,0.0,0.0
2024-09-11 00:00:00+05:30,149.89999389648438,150.1999969482422,147.6199951171875,148.1699981689453,24633287,0.0,0.0
2024-09-12 00:00:00+05:30,152.0,152.44000244140625,148.75,151.74000549316406,73191476,0.0,0.0
2024-09-13 00:00:00+05:30,152.77999877929688,155.39999389648438,152.5,153.49000549316406,54894255,0.0,0.0
2024-09-16 00:00:00+05:30,155.0,155.66000366210938,153.5,154.2100067138672,32575460,0.0,0.0
2024-09-17 00:00:00+05:30,154.0,154.24000549316406,152.27000427246094,152.82000732421875,18275113,0.0,0.0
2024-09-18 00:00:00+05:30,152.39999389648438,152.97999572753906,149.61000061035156,150.60000610351562,24856345,0.0,0.0
2024-09-19 00:00:00+05:30,151.88999938964844,152.19000244140625,147.7899932861328,149.5399932861328,36913781,0.0,0.0
2024-09-20 00:00:00+05:30,151.0,153.33999633789062,150.64999389648438,152.02000427246094,53873369,0.0,0.0
2024-09-23 00:00:00+05:30,154.3800048828125,154.38999938964844,152.8000030517578,153.99000549316406,33281905,0.0,0.0
2024-09-24 00:00:00+05:30,155.14999389648438,161.5,154.85000610351562,160.52999877929688,137414352,0.0,0.0
2024-09-25 00:00:00+05:30,161.5,162.69000244140625,159.52000427246094,161.66000366210938,58044967,0.0,0.0
2024-09-26 00:00:00+05:30,162.0,165.89999389648438,160.47999572753906,165.61000061035156,88661662,0.0,0.0
2024-09-27 00:00:00+05:30,167.0,169.00999450683594,165.88999938964844,166.5500030517578,72795668,0.0,0.0
2024-09-30 00:00:00+05:30,167.5,170.17999267578125,167.25999450683594,168.5500030517578,92381529,0.0,0.0
2024-10-01 00:00:00+05:30,169.49000549316406,169.49000549316406,165.10000610351562,167.02999877929688,50761579,0.0,0.0
2024-10-03 00:00:00+05:30,165.5,169.99000549316406,164.52000427246094,166.97999572753906,75959797,0.0,0.0
2024-10-04 00:00:00+05:30,167.0,169.10000610351562,164.0,166.75,53880875,0.0,0.0
2024-10-07 00:00:00+05:30,167.10000610351562,167.9499969482422,162.3300018310547,164.36000061035156,48775098,0.0,0.0
2024-10-08 00:00:00+05:30,163.0,163.58999633789062,156.6999969482422,159.52000427246094,74956764,0.0,0.0
2024-10-09 00:00:00+05:30,159.52000427246094,162.1999969482422,158.11000061035156,159.05999755859375,42766218,0.0,0.0
2024-10-10 00:00:00+05:30,158.3000030517578,161.17999267578125,156.60000610351562,159.72000122070312,46507936,0.0,0.0
2024-10-11 00:00:00+05:30,159.3000030517578,163.77999877929688,159.1999969482422,160.66000366210938,53263433,0.0,0.0
2024-10-14 00:00:00+05:30,161.8800048828125,163.3800048828125,158.0399932861328,158.32000732421875,35566857,0.0,0.0
2024-10-15 00:00:00+05:30,159.5,159.52999877929688,155.0500030517578,155.6300048828125,38964393,0.0,0.0
2024-10-16 00:00:00+05:30,155.19000244140625,156.5500030517578,154.02000427246094,155.24000549316406,28518262,0.0,0.0
2024-10-17 00:00:00+05:30,155.64999389648438,156.3000030517578,152.10000610351562,152.39999389648438,28404223,0.0,0.0
2024-10-18 00:00:00+05:30,152.39999389648438,156.1999969482422,151.10000610351562,155.38999938964844,34750795,0.0,0.0
2024-10-21 00:00:00+05:30,156.10000610351562,157.92999267578125,154.58999633789062,155.02999877929688,25799090,0.0,0.0
2024-10-22 00:00:00+05:30,154.89999389648438,154.89999389648438,150.10000610351562,150.38999938964844,39079846,0.0,0.0
2024-10-23 00:00:00+05:30,150.3000030517578,151.9499969482422,148.0500030517578,148.77999877929688,42107893,0.0,0.0
2024-10-24 00:00:00+05:30,149.49000549316406,149.8300018310547,148.00999450683594,148.97999572753906,22115070,0.0,0.0
2024-10-25 00:00:00+05:30,149.0,149.5,144.42999267578125,145.86000061035156,39730802,0.0,0.0
2024-10-28 00:00:00+05:30,146.0,149.72999572753906,144.72999572753906,149.3800048828125,28386897,0.0,0.0
2024-10-29 00:00:00+05:30,149.85000610351562,150.4499969482422,146.5500030517578,150.05999755859375,32258407,0.0,0.0
2024-10-30 00:00:00+05:30,148.10000610351562,150.9499969482422,148.10000610351562,148.97000122070312,21362130,0.0,0.0
2024-10-31 00:00:00+05:30,149.0800018310547,149.9499969482422,148.1999969482422,148.55999755859375,26383702,0.0,0.0
2024-11-01 00:00:00+05:30,149.66000366210938,150.25,149.0,149.75,5106804,0.0,0.0
2024-11-04 00:00:00+05:30,150.0,150.0,145.10000610351562,146.9499969482422,25571021,0.0,0.0
2024-11-05 00:00:00+05:30,147.0,152.5500030517578,146.9499969482422,152.2899932861328,42772283,0.0,0.0
2024-11-06 00:00:00+05:30,154.0,154.9499969482422,149.58999633789062,153.6199951171875,48928986,0.0,0.0
2024-11-07 00:00:00+05:30,156.11000061035156,156.9199981689453,150.1999969482422,150.9499969482422,88254789,0.0,0.0
2024-11-08 00:00:00+05:30,152.0,152.0,146.94000244140625,147.57000732421875,61980989,0.0,0.0
2024-11-11 00:00:00+05:30,147.57000732421875,147.69000244140625,144.10000610351562,145.00999450683594,47497863,0.0,0.0
2024-11-12 00:00:00+05:30,145.64999389648438,147.1300048828125,143.60000610351562,144.1699981689453,28861672,0.0,0.0
2024-11-13 00:00:00+05:30,143.60000610351562,143.60000610351562,138.60000610351562,139.1699981689453,57609083,0.0,0.0
2024-11-14 00:00:00+05:30,139.7100067138672,140.72999572753906,137.5,137.97999572753906,36345184,0.0,0.0
2024-11-18 00:00:00+05:30,139.49000549316406,143.25,138.0,141.2100067138672,40233848,0.0,0.0
2024-11-19 00:00:00+05:30,142.0,142.49000549316406,139.05999755859375,139.4600067138672,37611903,0.0,0.0
2024-11-21 00:00:00+05:30,139.5,141.60000610351562,137.25,140.22000122070312,58398744,0.0,0.0
2024-11-22 00:00:00+05:30,140.14999389648438,143.19000244140625,139.64999389648438,142.77999877929688,43710169,0.0,0.0
2024-11-25 00:00:00+05:30,144.94000244140625,146.14999389648438,142.83999633789062,143.6699981689453,53883890,0.0,0.0
2024-11-26 00:00:00+05:30,144.22000122070312,145.8000030517578,143.5800018310547,144.47000122070312,25608469,0.0,0.0
2024-11-27 00:00:00+05:30,144.30999755859375,144.89999389648438,142.89999389648438,144.52999877929688,24895631,0.0,0.0
2024-11-28 00:00:00+05:30,144.0,145.25,143.08999633789062,143.38999938964844,30947861,0.0,0.0
2024-11-29 00:00:00+05:30,143.89999389648438,145.49000549316406,143.0500030517578,144.5399932861328,29742979,0.0,0.0
2024-12-02 00:00:00+05:30,144.11000061035156,146.8300018310547,143.13999938964844,146.41000366210938,23840351,0.0,0.0
2024-12-03 00:00:00+05:30,146.75,148.1999969482422,146.33999633789062,146.5399932861328,35527228,0.0,0.0
2024-12-04 00:00:00+05:30,147.0,147.0500030517578,144.0,145.85000610351562,38537808,0.0,0.0
2024-12-05 00:00:00+05:30,146.5,147.8800048828125,144.8000030517578,147.07000732421875,36328245,0.0,0.0
2024-12-06 00:00:00+05:30,147.5,148.67999267578125,146.60000610351562,148.2899932861328,30604899,0.0,0.0
2024-12-09 00:00:00+05:30,148.2899932861328,150.6699981689453,146.6300048828125,149.8800048828125,39059139,0.0,0.0
2024-12-10 00:00:00+05:30,150.19000244140625,152.5,149.30999755859375,150.32000732421875,36278104,0.0,0.0
2024-12-11 00:00:00+05:30,150.58999633789062,152.11000061035156,150.05999755859375,150.60000610351562,20499709,0.0,0.0
2024-12-12 00:00:00+05:30,150.8699951171875,151.6300048828125,148.6999969482422,150.77999877929688,25761723,0.0,0.0
2024-12-13 00:00:00+05:30,150.0,150.0500030517578,145.5500030517578,148.9499969482422,39701388,0.0,0.0
2024-12-16 00:00:00+05:30,148.94000244140625,149.8000030517578,147.10000610351562,147.7899932861328,22634773,0.0,0.0
2024-12-17 00:00:00+05:30,147.7899932861328,148.5,145.3300018310547,145.67999267578125,27110781,0.0,0.0
2024-12-18 00:00:00+05:30,146.0,146.89999389648438,143.3000030517578,144.4600067138672,19850229,0.0,0.0
2024-12-19 00:00:00+05:30,141.5500030517578,143.8000030517578,141.10000610351562,143.25999450683594,27104579,0.0,0.0
2024-12-20 00:00:00+05:30,142.88999938964844,144.39999389648438,140.0,140.67999267578125,46503449,0.0,0.0
2024-12-23 00:00:00+05:30,142.4499969482422,143.8000030517578,140.61000061035156,141.7100067138672,27514178,0.0,0.0
2024-12-24 00:00:00+05:30,141.1999969482422,141.5,139.25,140.3800048828125,25882917,0.0,0.0
2024-12-26 00:00:00+05:30,140.9499969482422,141.14999389648438,139.50999450683594,140.36000061035156,23939932,0.0,0.0
2024-12-27 00:00:00+05:30,140.6999969482422,141.75,138.61000061035156,138.91000366210938,19562177,0.0,0.0
2024-12-30 00:00:00+05:30,138.91000366210938,139.25,136.08999633789062,136.8800048828125,32555723,0.0,0.0
2024-12-31 00:00:00+05:30,136.8699951171875,138.67999267578125,136.55999755859375,138.0500030517578,20080291,0.0,0.0
2025-01-01 00:00:00+05:30,138.10000610351562,138.4499969482422,136.5800018310547,136.74000549316406,18169498,0.0,0.0
2025-01-02 00:00:00+05:30,137.0,138.4499969482422,136.39999389648438,138.17999267578125,23388424,0.0,0.0
2025-01-03 00:00:00+05:30,138.17999267578125,139.72999572753906,137.83999633789062,138.36000061035156,23351832,0.0,0.0
2025-01-06 00:00:00+05:30,138.36000061035156,138.38999938964844,131.35000610351562,132.17999267578125,44620509,0.0,0.0
2025-01-07 00:00:00+05:30,132.77999877929688,133.8800048828125,132.00999450683594,133.3800048828125,24239451,0.0,0.0
2025-01-08 00:00:00+05:30,133.92999267578125,134.24000549316406,131.77000427246094,132.63999938964844,31570331,0.0,0.0
2025-01-09 00:00:00+05:30,132.0,132.39999389648438,129.6999969482422,129.92999267578125,31903107,0.0,0.0
2025-01-10 00:00:00+05:30,129.92999267578125,130.38999938964844,126.69999694824219,127.43000030517578,34855510,0.0,0.0
2025-01-13 00:00:00+05:30,126.0,126.5,122.62000274658203,122.93000030517578,38968332,0.0,0.0
2025-01-14 00:00:00+05:30,122.94000244140625,127.63999938964844,122.94000244140625,126.93000030517578,36877365,0.0,0.0
2025-01-15 00:00:00+05:30,128.0,128.30999755859375,125.77999877929688,126.52999877929688,18773125,0.0,0.0
2025-01-16 00:00:00+05:30,128.0,128.47000122070312,126.55999755859375,127.80999755859375,22164393,0.0,0.0
2025-01-17 00:00:00+05:30,127.9000015258789,131.16000366210938,127.63999938964844,130.27999877929688,27421959,0.0,0.0
2025-01-20 00:00:00+05:30,130.99000549316406,132.10000610351562,128.91000366210938,131.66000366210938,20571916,0.0,0.0
2025-01-21 00:00:00+05:30,132.05999755859375,132.39999389648438,129.25,129.6999969482422,32238213,0.0,0.0
2025-01-22 00:00:00+05:30,130.25,130.35000610351562,127.12000274658203,128.9199981689453,27505569,0.0,0.0
2025-01-23 00:00:00+05:30,127.8499984741211,130.75,127.69999694824219,130.3699951171875,20722538,0.0,0.0
2025-01-24 00:00:00+05:30,130.5,133.1999969482422,129.30999755859375,129.74000549316406,37092106,0.0,0.0
2025-01-27 00:00:00+05:30,129.02000427246094,129.4499969482422,125.73999786376953,126.37000274658203,24650571,0.0,0.0
2025-01-28 00:00:00+05:30,126.37000274658203,130.49000549316406,124.73999786376953,128.6199951171875,40373804,0.0,0.0
2025-01-29 00:00:00+05:30,129.0,131.33999633789062,128.5500030517578,130.8000030517578,16674706,0.0,0.0
2025-01-30 00:00:00+05:30,130.8000030517578,132.14999389648438,130.10000610351562,131.1199951171875,25256096,0.0,0.0
2025-01-31 00:00:00+05:30,131.1199951171875,135.0,129.92999267578125,134.6199951171875,26689228,0.0,0.0
2025-02-01 00:00:00+05:30,135.0,135.5,130.25,132.97000122070312,21173846,0.0,0.0
2025-02-03 00:00:00+05:30,131.2899932861328,132.50999450683594,127.80999755859375,131.82000732421875,27765357,0.0,0.0
2025-02-04 00:00:00+05:30,132.8000030517578,134.33999633789062,131.8699951171875,133.4199981689453,25032519,0.0,0.0
2025-02-05 00:00:00+05:30,133.14999389648438,135.38999938964844,133.0800018310547,134.39999389648438,16958362,0.0,0.0
2025-02-06 00:00:00+05:30,134.5,134.8699951171875,132.02000427246094,132.5399932861328,22408168,0.0,0.0
2025-02-07 00:00:00+05:30,133.3000030517578,138.75,132.55999755859375,138.30999755859375,52950146,0.0,0.0
2025-02-10 00:00:00+05:30,138.10000610351562,138.10000610351562,133.0,134.0399932861328,26120805,0.0,0.0
2025-02-11 00:00:00+05:30,133.0,134.33999633789062,129.6999969482422,130.11000061035156,23635428,0.0,0.0
2025-02-12 00:00:00+05:30,129.35000610351562,133.2899932861328,128.30999755859375,132.27999877929688,37927696,0.0,0.0
2025-02-13 00:00:00+05:30,132.27999877929688,137.69000244140625,131.86000061035156,136.25,52036196,0.0,0.0
